X,Y
0.9042338709677419,0.35091991341991347
0.9203629032258064,0.308982683982684
0.8719758064516129,0.3035714285714286
0.8689516129032259,0.24540043290043292
0.8336693548387096,0.24540043290043292
0.8860887096774194,0.20752164502164502
0.8427419354838709,0.17505411255411255
0.8437500000000001,0.20752164502164502
0.8185483870967742,0.134469696969697
0.8195564516129032,0.19399350649350652
0.7852822580645161,0.13176406926406928
0.7217741935483871,0.14393939393939395
0.7580645161290323,0.07088744588744589
0.7610887096774194,0.15205627705627708
0.7368951612903226,0.10741341991341993
0.7096774193548387,0.05465367965367965
0.6653225806451613,0.05194805194805194
0.626008064516129,0.0817099567099567
0.626008064516129,0.0817099567099567
0.5997983870967742,0.03706709956709958
0.5362903225806451,0.03841991341991341
0.49193548387096775,0.0735930735930736
0.45967741935483875,0.035714285714285726
0.4213709677419355,0.05194805194805194
0.3629032258064516,0.0735930735930736
0.3256048387096774,0.05465367965367965
0.30241935483870963,0.10064935064935066
0.27419354838709675,0.13852813852813853
0.2681451612903226,0.12094155844155843
0.2308467741935484,0.19399350649350652
0.21874999999999997,0.14393939393939395
0.1602822580645161,0.2237554112554113
0.13104838709677422,0.17640692640692643
0.1058467741935484,0.19669913419913423
0.059475806451612906,0.26569264069264076
0.05645161290322581,0.3387445887445888
0.09879032258064516,0.31439393939393945
0.07056451612903225,0.30492424242424243
0.04435483870967741,0.3170995670995671
0.059475806451612906,0.36850649350649356
0.01512096774193547,0.4320887445887446
0.041330645161290314,0.49837662337662336
0.05645161290322581,0.5565476190476191
0.03629032258064516,0.6147186147186148
0.029233870967741937,0.6891233766233766
0.0907258064516129,0.7270021645021646
0.07358870967741934,0.7337662337662338
0.11693548387096772,0.7824675324675325
0.1280241935483871,0.8731060606060607
0.16431451612903228,0.8419913419913421
0.18346774193548385,0.8893398268398268
0.21975806451612903,0.8744588744588745
0.2469758064516129,0.9475108225108225
0.2983870967741935,0.9042207792207794
0.3084677419354839,0.9623917748917751
0.35383064516129037,0.9678030303030304
0.35080645161290325,0.9258658008658008
0.41633064516129037,0.933982683982684
0.4213709677419355,0.9583333333333334
0.47782258064516125,0.9420995670995672
0.5423387096774194,0.9136904761904762
0.5372983870967742,0.9583333333333334
0.5997983870967742,0.9502164502164504
0.5987903225806451,0.89745670995671
0.685483870967742,0.9272186147186149
0.6824596774193549,0.8771645021645021
0.7439516129032259,0.814935064935065
0.75,0.7838203463203464
0.8266129032258065,0.7675865800865801
0.7661290322580645,0.8717532467532468
0.12399193548387097,0.2859848484848485
0.05443548387096775,0.42126623376623373
0.04032258064516128,0.43073593073593075
0.03225806451612903,0.3576839826839827
0.02419354838709678,0.3928571428571429
0.04032258064516128,0.5294913419913421
0.014112903225806439,0.5579004329004329
0.043346774193548376,0.5836038961038962
0.05342741935483872,0.649891774891775
0.06350806451612903,0.6755952380952381
0.06754032258064516,0.6999458874458875
0.08467741935483872,0.7486471861471862
0.10685483870967741,0.833874458874459
0.14012096774193547,0.8230519480519481
0.1381048387096774,0.8460497835497837
0.17137096774193547,0.8649891774891775
0.21169354838709678,0.9109848484848485
0.2066532258064516,0.8933982683982685
0.22983870967741934,0.8893398268398268
0.2479838709677419,0.9299242424242425
0.2782258064516129,0.9542748917748919
0.27520161290322576,0.9109848484848485
0.2923387096774194,0.9461580086580087
0.3296370967741935,0.9664502164502166
0.3719758064516129,0.9853896103896104
0.3568548387096775,0.9502164502164504
0.36693548387096775,0.9569805194805195
0.39717741935483875,0.9745670995670997
0.4375,0.9772727272727274
0.4818548387096774,0.9840367965367965
0.4959677419354839,0.9732142857142857
0.530241935483871,0.9799783549783551
0.5806451612903226,0.9515692640692642
0.591733870967742,0.9272186147186149
0.6451612903225806,0.9420995670995672
0.6370967741935484,0.9177489177489179
0.6693548387096774,0.9231601731601732
0.6471774193548387,0.906926406926407
0.6915322580645161,0.9123376623376623
0.7227822580645161,0.8595779220779222
0.7348790322580645,0.8717532467532468
0.7590725806451613,0.8352272727272728
0.7772177419354839,0.8446969696969697
0.779233870967742,0.7973484848484849
0.810483870967742,0.8027597402597403
0.8397177419354839,0.787878787878788
0.8568548387096774,0.7175324675324676
0.8881048387096774,0.7188852813852814
0.8639112903225806,0.6904761904761906
0.8669354838709676,0.6593614718614719
0.8941532258064516,0.6593614718614719
0.8891129032258064,0.6038961038961039
0.8911290322580646,0.5078463203463204
0.8951612903225806,0.4375
0.8840725806451614,0.3874458874458875
0.8770161290322581,0.3292748917748918
0.7631048387096774,0.10064935064935066
0.7157258064516129,0.08306277056277056
0.6804435483870968,0.06141774891774893
0.6310483870967742,0.03436147186147187
0.5776209677419355,0.0735930735930736
0.5463709677419355,0.030303030303030304
0.5110887096774194,0.020833333333333343
0.4405241935483871,0.023538961038961026
0.44354838709677424,0.05465367965367965
0.3316532258064516,0.08306277056277056
0.28629032258064513,0.08576839826839827
0.25604838709677413,0.10876623376623376
0.18649193548387097,0.11553030303030307
0.18145161290322578,0.16017316017316022
0.12701612903225803,0.21699134199134204
0.12298387096774191,0.24675324675324675
0.0786290322580645,0.23593073593073596
0.09374999999999997,0.2237554112554113
0.30241935483870963,0.039772727272727265
0.3578629032258065,0.012716450216450209
0.34879032258064513,0.05465367965367965
0.38205645161290325,0.06006493506493507
0.41330645161290325,0.020833333333333343
0.3860887096774194,0.020833333333333343
0.47379032258064513,0.020833333333333343
0.5181451612903226,0.06006493506493507
0.5443548387096774,0.05465367965367965
0.5645161290322581,0.02895021645021645
0.6038306451612904,0.06277056277056278
0.622983870967742,0.05735930735930736
0.6602822580645161,0.07629870129870131
0.7106854838709677,0.12635281385281386
0.8165322580645161,0.16423160173160176
0.8639112903225806,0.2061688311688312
0.8588709677419354,0.27516233766233766
0.8870967741935484,0.2535173160173161
0.8931451612903226,0.3076298701298702
0.9143145161290324,0.4239718614718615
0.9072580645161291,0.5457251082251082
0.8971774193548386,0.47943722943722944
0.9314516129032259,0.4997294372294373
0.8991935483870969,0.5714285714285715
0.6209677419354839,0.9542748917748919
0.5967741935483871,0.9745670995670997
0.4848790322580645,0.9569805194805195
0.5413306451612904,0.9393939393939396
0.028225806451612906,0.4550865800865801
0.07560483870967741,0.3346861471861472
0.08467741935483872,0.2643398268398268
0.1381048387096774,0.21563852813852816
0.17137096774193547,0.18993506493506493
0.1592741935483871,0.20211038961038966
0.16431451612903228,0.1331168831168831
0.23891129032258066,0.08982683982683984
0.2308467741935484,0.12500000000000003
0.7308467741935484,0.07494588744588745
0.7631048387096774,0.12770562770562774
0.7943548387096774,0.10606060606060608
0.78125,0.09794372294372294
0.8518145161290324,0.23187229437229442
0.8830645161290324,0.3576839826839827
0.9284274193548386,0.39015151515151514
0.5191532258064516,0.6620670995670996
0.45967741935483875,0.6823593073593074
0.40120967741935487,0.6823593073593074
0.36491935483870974,0.6566558441558442
0.3296370967741935,0.6106601731601732
0.3094758064516129,0.5267857142857143
0.3266129032258065,0.4023268398268398
0.3709677419354839,0.3252164502164503
0.4506048387096774,0.3116883116883117
0.5110887096774194,0.33333333333333337
0.5735887096774194,0.3712121212121212
0.59375,0.48079004329004327
0.5806451612903226,0.5890151515151516
0.5463709677419355,0.6350108225108225
0.4798387096774194,0.6985930735930737
0.4243951612903226,0.7053571428571429
0.373991935483871,0.7026515151515152
0.33568548387096775,0.6566558441558442
0.30342741935483875,0.5930735930735931
0.314516129032258,0.5565476190476191
0.3014112903225806,0.4956709956709957
0.2943548387096774,0.45238095238095244
0.314516129032258,0.4726731601731602
0.2973790322580645,0.4050324675324676
0.3316532258064516,0.3563311688311689
0.36693548387096775,0.34550865800865804
0.39919354838709675,0.3157467532467533
0.43245967741935487,0.28733766233766234
0.4848790322580645,0.3035714285714286
0.5231854838709677,0.3441558441558442
0.5443548387096774,0.32386363636363635
0.5776209677419355,0.3982683982683983
0.6088709677419355,0.4496753246753247
0.594758064516129,0.5511363636363636
0.5806451612903226,0.6201298701298702
0.5564516129032259,0.6607142857142858
0.5030241935483871,0.6742424242424243
0.46370967741935487,0.7053571428571429
0.42943548387096775,0.6972402597402598
0.3860887096774194,0.7012987012987013
0.3578629032258065,0.6891233766233766
0.3014112903225806,0.6282467532467533
0.2963709677419355,0.5565476190476191
0.27620967741935487,0.5173160173160174
0.314516129032258,0.6201298701298702
0.3931451612903226,0.6958874458874459
0.5030241935483871,0.6918290043290044
0.5282258064516129,0.686417748917749
0.5473790322580645,0.6593614718614719
0.5745967741935484,0.6417748917748918
0.5645161290322581,0.612012987012987
0.5967741935483871,0.5944264069264069
0.6078629032258065,0.5497835497835498
0.6108870967741935,0.5078463203463204
0.592741935483871,0.5281385281385281
0.5957661290322581,0.43479437229437234
0.5806451612903226,0.4280303030303031
0.5544354838709677,0.38203463203463206
0.5544354838709677,0.3563311688311689
0.5372983870967742,0.3536255411255411
0.5241935483870968,0.3170995670995671
0.5131048387096774,0.3116883116883117
0.47580645161290325,0.2859848484848485
0.49395161290322587,0.32792207792207795
0.4506048387096774,0.29274891774891776
0.4233870967741936,0.3170995670995671
0.4022177419354839,0.2981601731601732
0.376008064516129,0.30086580086580095
0.344758064516129,0.3292748917748918
0.344758064516129,0.38068181818181823
0.311491935483871,0.37662337662337664
0.31754032258064513,0.4320887445887446
0.3014112903225806,0.4334415584415585
0.28125,0.4902597402597403
0.2923387096774194,0.5267857142857143
0.31955645161290325,0.5836038961038962
0.32056451612903225,0.6566558441558442
0.34375,0.640422077922078
0.35080645161290325,0.6620670995670996
0.3780241935483871,0.676948051948052
0.40625,0.7148268398268399
0.435483870967742,0.7188852813852814
0.44758064516129037,0.7053571428571429
0.4082661290322581,0.6931818181818182
0.4879032258064516,0.6810064935064936
0.5060483870967742,0.7012987012987013
0.6058467741935484,0.49296536796536794
0.5967741935483871,0.4686147186147186
0.5655241935483871,0.34550865800865804
